GSA-ELM: A hybrid learning model for short-term traffic flow forecasting,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000706665900001
Forecasting Transportation Network Speed Using Deep Capsule Networks With Nested LSTM Models,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000684003100008
A Noise-Immune Boosting Framework for Short-Term Traffic Flow Forecasting,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000668994000001
A manufacturing quality prediction model based on AdaBoost-LSTM with rough knowledge,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000645096600040
A temporal-aware LSTM enhanced by loss-switch mechanism for traffic flow forecasting,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000611067800015
A novel ensemble deep learning model with dynamic error correction and multi-objective ensemble pruning for time series forecasting,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000579455200024
A noise-immune extreme learning machine for short-term traffic flow forecasting,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000792686000081
Geographic-Semantic-Temporal Hypergraph Convolutional Network for Traffic Flow Prediction,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000678409205075
Theoretical Tuning of the Autoencoder Bottleneck Layer Dimension: A Mutual Information-based Algorithm,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000632622300304
Temporal Backtracking and Multistep Delay of Traffic Speed Series Prediction,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000601168500002
Broad Learning Enhanced 1H-MRS for Early Diagnosis of Neuropsychiatric Systemic Lupus Erythematosus,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000597943900001
ST-TrafficNet: A Spatial-Temporal Deep Learning Network for Traffic Forecasting,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000581323600001
Hybrid Grey Wolf: Bald Eagle search optimized support vector regression for traffic flow forecasting (Retracted Article),https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000551423600003
Using deep learning to extend the range of air pollution monitoring and forecasting,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000521731200039
Effective long short-term memory with fruit fly optimization algorithm for time series forecasting,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000520648600004
Urban traffic flows forecasting by recurrent neural networks with spiral structures of layers,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000564429700001
Emergency patient flow forecasting in the radiology department,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000514521900001
A noise-immune LSTM network for short-term traffic flow forecasting,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000517477900001
A spatio-temporal decomposition based deep neural network for time series forecasting,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000509341500015
Deep Learning Models for Spatio-temporal Forecasting and Analysis,https://webofscience.clarivate.cn/wos/alldb/full-record/PQDT:67745331
GST-GCN: A Geographic-Semantic-Temporal Graph Convolutional Network for Context-aware Traffic Flow Prediction on Graph Sequences,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000687430601098
NCAE and ELM Based Enhanced Ensemble Optimized Model for Traffic Flow Forecasting,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000589729100001
Relationship Between Health Status and Physical Fitness of College Students From South China: An Empirical Study by Data Mining Approach,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000527416400003
A Sample-Rebalanced Outlier-Rejected k-Nearest Neighbor Regression Model for Short-Term Traffic Flow Forecasting,https://webofscience.clarivate.cn/wos/alldb/full-record/WOS:000519023500001
